event_id,request_id,iteration,src_task,dst_task,payload_bytes,L_context,k_accepted,cum_output_tokens,src_task_compute_flops,note
52,0,17,VERIFY,COMMIT,23712,8247,5,55,2.22532e+11,verify result: accepted-token KV + context carry
53,0,17,COMMIT,MTP_DRAFT,64,8252,5,60,0,loop continue
54,0,18,MTP_DRAFT,VERIFY,64,8252,,60,5.17527e+09,proposed 7-token block via MTP head
55,0,18,VERIFY,COMMIT,8192,8252,0,60,2.22536e+11,verify result: accepted-token KV + context carry
56,0,18,COMMIT,MTP_DRAFT,64,8252,0,60,0,loop continue
57,0,19,MTP_DRAFT,VERIFY,64,8252,,60,5.17527e+09,proposed 7-token block via MTP head
58,0,19,VERIFY,COMMIT,29920,8252,7,60,2.22536e+11,verify result: accepted-token KV + context carry
59,0,19,COMMIT,MTP_DRAFT,64,8259,7,67,0,loop continue
60,0,20,MTP_DRAFT,VERIFY,64,8259,,67,5.17539e+09,proposed 7-token block via MTP head
61,0,20,VERIFY,COMMIT,11296,8259,1,67,2.22541e+11,verify result: accepted-token KV + context carry
62,0,20,COMMIT,MTP_DRAFT,64,8260,1,68,0,loop continue
63,0,21,MTP_DRAFT,VERIFY,64,8260,,68,5.17541e+09,proposed 7-token block via MTP head
64,0,21,VERIFY,COMMIT,17504,8260,3,68,2.22542e+11,verify result: accepted-token KV + context carry
65,0,21,COMMIT,MTP_DRAFT,64,8263,3,71,0,loop continue
66,0,22,MTP_DRAFT,VERIFY,64,8263,,71,5.17546e+09,proposed 7-token block via MTP head
67,0,22,VERIFY,COMMIT,17504,8263,3,71,2.22544e+11,verify result: accepted-token KV + context carry
68,0,22,COMMIT,MTP_DRAFT,64,8266,3,74,0,loop continue
69,0,23,MTP_DRAFT,VERIFY,64,8266,,74,5.17551e+09,proposed 7-token block via MTP head
70,0,23,VERIFY,COMMIT,8192,8266,0,74,2.22547e+11,verify result: accepted-token KV + context carry
71,0,23,COMMIT,MTP_DRAFT,64,8266,0,74,0,loop continue
72,0,24,MTP_DRAFT,VERIFY,64,8266,,74,5.17551e+09,proposed 7-token block via MTP head
73,0,24,VERIFY,COMMIT,8192,8266,0,74,2.22547e+11,verify result: accepted-token KV + context carry
74,0,24,COMMIT,MTP_DRAFT,64,8266,0,74,0,loop continue
75,0,25,MTP_DRAFT,VERIFY,64,8266,,74,5.17551e+09,proposed 7-token block via MTP head
76,0,25,VERIFY,COMMIT,17504,8266,3,74,2.22547e+11,verify result: accepted-token KV + context carry
77,0,25,COMMIT,MTP_DRAFT,64,8269,3,77,0,loop continue
78,0,26,MTP_DRAFT,VERIFY,64,8269,,77,5.17556e+09,proposed 7-token block via MTP head
79,0,26,VERIFY,COMMIT,8192,8269,0,77,2.22549e+11,verify result: accepted-token KV + context carry
80,0,26,COMMIT,MTP_DRAFT,64,8269,0,77,0,loop continue
81,0,27,MTP_DRAFT,VERIFY,64,8269,,77,5.17556e+09,proposed 7-token block via MTP head
82,0,27,VERIFY,COMMIT,29920,8269,7,77,2.22549e+11,verify result: accepted-token KV + context carry
83,0,27,COMMIT,MTP_DRAFT,64,8276,7,84,0,loop continue
84,0,28,MTP_DRAFT,VERIFY,64,8276,,84,5.17568e+09,proposed 7-token block via MTP head
85,0,28,VERIFY,COMMIT,20608,8276,4,84,2.22554e+11,verify result: accepted-token KV + context carry
86,0,28,COMMIT,MTP_DRAFT,64,8280,4,88,0,loop continue
87,0,29,MTP_DRAFT,VERIFY,64,8280,,88,5.17575e+09,proposed 7-token block via MTP head
88,0,29,VERIFY,COMMIT,23712,8280,5,88,2.22557e+11,verify result: accepted-token KV + context carry
89,0,29,COMMIT,MTP_DRAFT,64,8285,5,93,0,loop continue
90,0,30,MTP_DRAFT,VERIFY,64,8285,,93,5.17584e+09,proposed 7-token block via MTP head
91,0,30,VERIFY,COMMIT,8192,8285,0,93,2.22561e+11,verify result: accepted-token KV + context carry
92,0,30,COMMIT,MTP_DRAFT,64,8285,0,93,0,loop continue
93,0,31,MTP_DRAFT,VERIFY,64,8285,,93,5.17584e+09,proposed 7-token block via MTP head
94,0,31,VERIFY,COMMIT,8192,8285,0,93,2.22561e+11,verify result: accepted-token KV + context carry
95,0,31,COMMIT,MTP_DRAFT,64,8285,0,93,0,loop continue
96,0,32,MTP_DRAFT,VERIFY,64,8285,,93,5.17584e+09,proposed 7-token block via MTP head
97,0,32,VERIFY,COMMIT,8192,8285,0,93,2.22561e+11,verify result: accepted-token KV + context carry
98,0,32,COMMIT,MTP_DRAFT,64,8285,0,93,0,loop continue
99,0,33,MTP_DRAFT,VERIFY,64,8285,,93,5.17584e+09,proposed 7-token block via MTP head
100,0,33,VERIFY,COMMIT,29920,8285,7,93,2.22561e+11,verify result: accepted-token KV + context carry
101,0,33,COMMIT,EXIT,0,8292,7,100,0,terminal condition (EOS / max length)
