event_id,request_id,iteration,src_task,dst_task,payload_bytes,L_context,k_accepted,cum_output_tokens,src_task_compute_flops,note
35,0,11,COMMIT,MTP_DRAFT,64,16437,7,53,0,loop continue
36,0,12,MTP_DRAFT,VERIFY,64,16437,,53,5.31718e+09,proposed 7-token block via MTP head
37,0,12,VERIFY,COMMIT,14400,16437,2,53,2.28638e+11,verify result: accepted-token KV + context carry
38,0,12,COMMIT,MTP_DRAFT,64,16439,2,55,0,loop continue
39,0,13,MTP_DRAFT,VERIFY,64,16439,,55,5.31721e+09,proposed 7-token block via MTP head
40,0,13,VERIFY,COMMIT,26816,16439,6,55,2.2864e+11,verify result: accepted-token KV + context carry
41,0,13,COMMIT,MTP_DRAFT,64,16445,6,61,0,loop continue
42,0,14,MTP_DRAFT,VERIFY,64,16445,,61,5.31731e+09,proposed 7-token block via MTP head
43,0,14,VERIFY,COMMIT,23712,16445,5,61,2.28644e+11,verify result: accepted-token KV + context carry
44,0,14,COMMIT,MTP_DRAFT,64,16450,5,66,0,loop continue
45,0,15,MTP_DRAFT,VERIFY,64,16450,,66,5.3174e+09,proposed 7-token block via MTP head
46,0,15,VERIFY,COMMIT,29920,16450,7,66,2.28648e+11,verify result: accepted-token KV + context carry
47,0,15,COMMIT,MTP_DRAFT,64,16457,7,73,0,loop continue
48,0,16,MTP_DRAFT,VERIFY,64,16457,,73,5.31752e+09,proposed 7-token block via MTP head
49,0,16,VERIFY,COMMIT,26816,16457,6,73,2.28653e+11,verify result: accepted-token KV + context carry
50,0,16,COMMIT,MTP_DRAFT,64,16463,6,79,0,loop continue
51,0,17,MTP_DRAFT,VERIFY,64,16463,,79,5.31763e+09,proposed 7-token block via MTP head
52,0,17,VERIFY,COMMIT,17504,16463,3,79,2.28658e+11,verify result: accepted-token KV + context carry
53,0,17,COMMIT,MTP_DRAFT,64,16466,3,82,0,loop continue
54,0,18,MTP_DRAFT,VERIFY,64,16466,,82,5.31768e+09,proposed 7-token block via MTP head
55,0,18,VERIFY,COMMIT,11296,16466,1,82,2.2866e+11,verify result: accepted-token KV + context carry
56,0,18,COMMIT,MTP_DRAFT,64,16467,1,83,0,loop continue
57,0,19,MTP_DRAFT,VERIFY,64,16467,,83,5.3177e+09,proposed 7-token block via MTP head
58,0,19,VERIFY,COMMIT,17504,16467,3,83,2.28661e+11,verify result: accepted-token KV + context carry
59,0,19,COMMIT,MTP_DRAFT,64,16470,3,86,0,loop continue
60,0,20,MTP_DRAFT,VERIFY,64,16470,,86,5.31775e+09,proposed 7-token block via MTP head
61,0,20,VERIFY,COMMIT,8192,16470,0,86,2.28663e+11,verify result: accepted-token KV + context carry
62,0,20,COMMIT,MTP_DRAFT,64,16470,0,86,0,loop continue
63,0,21,MTP_DRAFT,VERIFY,64,16470,,86,5.31775e+09,proposed 7-token block via MTP head
64,0,21,VERIFY,COMMIT,29920,16470,7,86,2.28663e+11,verify result: accepted-token KV + context carry
65,0,21,COMMIT,MTP_DRAFT,64,16477,7,93,0,loop continue
66,0,22,MTP_DRAFT,VERIFY,64,16477,,93,5.31787e+09,proposed 7-token block via MTP head
67,0,22,VERIFY,COMMIT,20608,16477,4,93,2.28668e+11,verify result: accepted-token KV + context carry
68,0,22,COMMIT,MTP_DRAFT,64,16481,4,97,0,loop continue
69,0,23,MTP_DRAFT,VERIFY,64,16481,,97,5.31794e+09,proposed 7-token block via MTP head
70,0,23,VERIFY,COMMIT,23712,16481,5,97,2.28671e+11,verify result: accepted-token KV + context carry
71,0,23,COMMIT,EXIT,0,16486,5,102,0,terminal condition (EOS / max length)
