event_id,request_id,iteration,src_task,dst_task,payload_bytes,L_context,k_accepted,cum_output_tokens,src_task_compute_flops,note
35,0,11,COMMIT,MTP_DRAFT,64,16419,0,35,0,loop continue
36,0,12,MTP_DRAFT,VERIFY,64,16419,,35,5.31686e+09,proposed 7-token block via MTP head
37,0,12,VERIFY,COMMIT,17504,16419,3,35,2.28625e+11,verify result: accepted-token KV + context carry
38,0,12,COMMIT,MTP_DRAFT,64,16422,3,38,0,loop continue
39,0,13,MTP_DRAFT,VERIFY,64,16422,,38,5.31692e+09,proposed 7-token block via MTP head
40,0,13,VERIFY,COMMIT,8192,16422,0,38,2.28627e+11,verify result: accepted-token KV + context carry
41,0,13,COMMIT,MTP_DRAFT,64,16422,0,38,0,loop continue
42,0,14,MTP_DRAFT,VERIFY,64,16422,,38,5.31692e+09,proposed 7-token block via MTP head
43,0,14,VERIFY,COMMIT,11296,16422,1,38,2.28627e+11,verify result: accepted-token KV + context carry
44,0,14,COMMIT,MTP_DRAFT,64,16423,1,39,0,loop continue
45,0,15,MTP_DRAFT,VERIFY,64,16423,,39,5.31693e+09,proposed 7-token block via MTP head
46,0,15,VERIFY,COMMIT,14400,16423,2,39,2.28628e+11,verify result: accepted-token KV + context carry
47,0,15,COMMIT,MTP_DRAFT,64,16425,2,41,0,loop continue
48,0,16,MTP_DRAFT,VERIFY,64,16425,,41,5.31697e+09,proposed 7-token block via MTP head
49,0,16,VERIFY,COMMIT,17504,16425,3,41,2.28629e+11,verify result: accepted-token KV + context carry
50,0,16,COMMIT,MTP_DRAFT,64,16428,3,44,0,loop continue
51,0,17,MTP_DRAFT,VERIFY,64,16428,,44,5.31702e+09,proposed 7-token block via MTP head
52,0,17,VERIFY,COMMIT,8192,16428,0,44,2.28631e+11,verify result: accepted-token KV + context carry
53,0,17,COMMIT,MTP_DRAFT,64,16428,0,44,0,loop continue
54,0,18,MTP_DRAFT,VERIFY,64,16428,,44,5.31702e+09,proposed 7-token block via MTP head
55,0,18,VERIFY,COMMIT,11296,16428,1,44,2.28631e+11,verify result: accepted-token KV + context carry
56,0,18,COMMIT,MTP_DRAFT,64,16429,1,45,0,loop continue
57,0,19,MTP_DRAFT,VERIFY,64,16429,,45,5.31704e+09,proposed 7-token block via MTP head
58,0,19,VERIFY,COMMIT,11296,16429,1,45,2.28632e+11,verify result: accepted-token KV + context carry
59,0,19,COMMIT,MTP_DRAFT,64,16430,1,46,0,loop continue
60,0,20,MTP_DRAFT,VERIFY,64,16430,,46,5.31705e+09,proposed 7-token block via MTP head
61,0,20,VERIFY,COMMIT,17504,16430,3,46,2.28633e+11,verify result: accepted-token KV + context carry
62,0,20,COMMIT,MTP_DRAFT,64,16433,3,49,0,loop continue
63,0,21,MTP_DRAFT,VERIFY,64,16433,,49,5.31711e+09,proposed 7-token block via MTP head
64,0,21,VERIFY,COMMIT,8192,16433,0,49,2.28635e+11,verify result: accepted-token KV + context carry
65,0,21,COMMIT,MTP_DRAFT,64,16433,0,49,0,loop continue
66,0,22,MTP_DRAFT,VERIFY,64,16433,,49,5.31711e+09,proposed 7-token block via MTP head
67,0,22,VERIFY,COMMIT,11296,16433,1,49,2.28635e+11,verify result: accepted-token KV + context carry
68,0,22,COMMIT,MTP_DRAFT,64,16434,1,50,0,loop continue
69,0,23,MTP_DRAFT,VERIFY,64,16434,,50,5.31712e+09,proposed 7-token block via MTP head
70,0,23,VERIFY,COMMIT,11296,16434,1,50,2.28636e+11,verify result: accepted-token KV + context carry
71,0,23,COMMIT,MTP_DRAFT,64,16435,1,51,0,loop continue
72,0,24,MTP_DRAFT,VERIFY,64,16435,,51,5.31714e+09,proposed 7-token block via MTP head
73,0,24,VERIFY,COMMIT,11296,16435,1,51,2.28637e+11,verify result: accepted-token KV + context carry
74,0,24,COMMIT,MTP_DRAFT,64,16436,1,52,0,loop continue
75,0,25,MTP_DRAFT,VERIFY,64,16436,,52,5.31716e+09,proposed 7-token block via MTP head
76,0,25,VERIFY,COMMIT,8192,16436,0,52,2.28637e+11,verify result: accepted-token KV + context carry
77,0,25,COMMIT,MTP_DRAFT,64,16436,0,52,0,loop continue
78,0,26,MTP_DRAFT,VERIFY,64,16436,,52,5.31716e+09,proposed 7-token block via MTP head
79,0,26,VERIFY,COMMIT,14400,16436,2,52,2.28637e+11,verify result: accepted-token KV + context carry
80,0,26,COMMIT,MTP_DRAFT,64,16438,2,54,0,loop continue
81,0,27,MTP_DRAFT,VERIFY,64,16438,,54,5.31719e+09,proposed 7-token block via MTP head
82,0,27,VERIFY,COMMIT,23712,16438,5,54,2.28639e+11,verify result: accepted-token KV + context carry
83,0,27,COMMIT,MTP_DRAFT,64,16443,5,59,0,loop continue
84,0,28,MTP_DRAFT,VERIFY,64,16443,,59,5.31728e+09,proposed 7-token block via MTP head
85,0,28,VERIFY,COMMIT,17504,16443,3,59,2.28643e+11,verify result: accepted-token KV + context carry
86,0,28,COMMIT,MTP_DRAFT,64,16446,3,62,0,loop continue
87,0,29,MTP_DRAFT,VERIFY,64,16446,,62,5.31733e+09,proposed 7-token block via MTP head
88,0,29,VERIFY,COMMIT,17504,16446,3,62,2.28645e+11,verify result: accepted-token KV + context carry
89,0,29,COMMIT,MTP_DRAFT,64,16449,3,65,0,loop continue
90,0,30,MTP_DRAFT,VERIFY,64,16449,,65,5.31738e+09,proposed 7-token block via MTP head
91,0,30,VERIFY,COMMIT,8192,16449,0,65,2.28647e+11,verify result: accepted-token KV + context carry
92,0,30,COMMIT,MTP_DRAFT,64,16449,0,65,0,loop continue
93,0,31,MTP_DRAFT,VERIFY,64,16449,,65,5.31738e+09,proposed 7-token block via MTP head
94,0,31,VERIFY,COMMIT,8192,16449,0,65,2.28647e+11,verify result: accepted-token KV + context carry
95,0,31,COMMIT,MTP_DRAFT,64,16449,0,65,0,loop continue
96,0,32,MTP_DRAFT,VERIFY,64,16449,,65,5.31738e+09,proposed 7-token block via MTP head
97,0,32,VERIFY,COMMIT,17504,16449,3,65,2.28647e+11,verify result: accepted-token KV + context carry
98,0,32,COMMIT,MTP_DRAFT,64,16452,3,68,0,loop continue
99,0,33,MTP_DRAFT,VERIFY,64,16452,,68,5.31744e+09,proposed 7-token block via MTP head
100,0,33,VERIFY,COMMIT,8192,16452,0,68,2.28649e+11,verify result: accepted-token KV + context carry
101,0,33,COMMIT,MTP_DRAFT,64,16452,0,68,0,loop continue
102,0,34,MTP_DRAFT,VERIFY,64,16452,,68,5.31744e+09,proposed 7-token block via MTP head
103,0,34,VERIFY,COMMIT,29920,16452,7,68,2.28649e+11,verify result: accepted-token KV + context carry
104,0,34,COMMIT,MTP_DRAFT,64,16459,7,75,0,loop continue
105,0,35,MTP_DRAFT,VERIFY,64,16459,,75,5.31756e+09,proposed 7-token block via MTP head
106,0,35,VERIFY,COMMIT,20608,16459,4,75,2.28655e+11,verify result: accepted-token KV + context carry
107,0,35,COMMIT,MTP_DRAFT,64,16463,4,79,0,loop continue
108,0,36,MTP_DRAFT,VERIFY,64,16463,,79,5.31763e+09,proposed 7-token block via MTP head
109,0,36,VERIFY,COMMIT,8192,16463,0,79,2.28658e+11,verify result: accepted-token KV + context carry
110,0,36,COMMIT,MTP_DRAFT,64,16463,0,79,0,loop continue
111,0,37,MTP_DRAFT,VERIFY,64,16463,,79,5.31763e+09,proposed 7-token block via MTP head
112,0,37,VERIFY,COMMIT,14400,16463,2,79,2.28658e+11,verify result: accepted-token KV + context carry
113,0,37,COMMIT,MTP_DRAFT,64,16465,2,81,0,loop continue
114,0,38,MTP_DRAFT,VERIFY,64,16465,,81,5.31766e+09,proposed 7-token block via MTP head
115,0,38,VERIFY,COMMIT,11296,16465,1,81,2.28659e+11,verify result: accepted-token KV + context carry
116,0,38,COMMIT,MTP_DRAFT,64,16466,1,82,0,loop continue
117,0,39,MTP_DRAFT,VERIFY,64,16466,,82,5.31768e+09,proposed 7-token block via MTP head
118,0,39,VERIFY,COMMIT,8192,16466,0,82,2.2866e+11,verify result: accepted-token KV + context carry
119,0,39,COMMIT,MTP_DRAFT,64,16466,0,82,0,loop continue
120,0,40,MTP_DRAFT,VERIFY,64,16466,,82,5.31768e+09,proposed 7-token block via MTP head
121,0,40,VERIFY,COMMIT,8192,16466,0,82,2.2866e+11,verify result: accepted-token KV + context carry
122,0,40,COMMIT,MTP_DRAFT,64,16466,0,82,0,loop continue
123,0,41,MTP_DRAFT,VERIFY,64,16466,,82,5.31768e+09,proposed 7-token block via MTP head
124,0,41,VERIFY,COMMIT,8192,16466,0,82,2.2866e+11,verify result: accepted-token KV + context carry
125,0,41,COMMIT,MTP_DRAFT,64,16466,0,82,0,loop continue
126,0,42,MTP_DRAFT,VERIFY,64,16466,,82,5.31768e+09,proposed 7-token block via MTP head
127,0,42,VERIFY,COMMIT,29920,16466,7,82,2.2866e+11,verify result: accepted-token KV + context carry
128,0,42,COMMIT,MTP_DRAFT,64,16473,7,89,0,loop continue
129,0,43,MTP_DRAFT,VERIFY,64,16473,,89,5.3178e+09,proposed 7-token block via MTP head
130,0,43,VERIFY,COMMIT,29920,16473,7,89,2.28665e+11,verify result: accepted-token KV + context carry
131,0,43,COMMIT,MTP_DRAFT,64,16480,7,96,0,loop continue
132,0,44,MTP_DRAFT,VERIFY,64,16480,,96,5.31792e+09,proposed 7-token block via MTP head
133,0,44,VERIFY,COMMIT,11296,16480,1,96,2.2867e+11,verify result: accepted-token KV + context carry
134,0,44,COMMIT,MTP_DRAFT,64,16481,1,97,0,loop continue
135,0,45,MTP_DRAFT,VERIFY,64,16481,,97,5.31794e+09,proposed 7-token block via MTP head
136,0,45,VERIFY,COMMIT,26816,16481,6,97,2.28671e+11,verify result: accepted-token KV + context carry
137,0,45,COMMIT,EXIT,0,16487,6,103,0,terminal condition (EOS / max length)
