event_id,request_id,iteration,src_task,dst_task,payload_bytes,L_context,k_accepted,cum_output_tokens,src_task_compute_flops,note
25,0,8,VERIFY,COMMIT,29920,32798,7,30,2.40835e+11,verify result: accepted-token KV + context carry
26,0,8,COMMIT,MTP_DRAFT,64,32805,7,37,0,loop continue
27,0,9,MTP_DRAFT,VERIFY,64,32805,,37,5.60095e+09,proposed 7-token block via MTP head
28,0,9,VERIFY,COMMIT,8192,32805,0,37,2.40841e+11,verify result: accepted-token KV + context carry
29,0,9,COMMIT,MTP_DRAFT,64,32805,0,37,0,loop continue
30,0,10,MTP_DRAFT,VERIFY,64,32805,,37,5.60095e+09,proposed 7-token block via MTP head
31,0,10,VERIFY,COMMIT,20608,32805,4,37,2.40841e+11,verify result: accepted-token KV + context carry
32,0,10,COMMIT,MTP_DRAFT,64,32809,4,41,0,loop continue
33,0,11,MTP_DRAFT,VERIFY,64,32809,,41,5.60102e+09,proposed 7-token block via MTP head
34,0,11,VERIFY,COMMIT,14400,32809,2,41,2.40844e+11,verify result: accepted-token KV + context carry
35,0,11,COMMIT,MTP_DRAFT,64,32811,2,43,0,loop continue
36,0,12,MTP_DRAFT,VERIFY,64,32811,,43,5.60106e+09,proposed 7-token block via MTP head
37,0,12,VERIFY,COMMIT,14400,32811,2,43,2.40845e+11,verify result: accepted-token KV + context carry
38,0,12,COMMIT,MTP_DRAFT,64,32813,2,45,0,loop continue
39,0,13,MTP_DRAFT,VERIFY,64,32813,,45,5.60109e+09,proposed 7-token block via MTP head
40,0,13,VERIFY,COMMIT,20608,32813,4,45,2.40847e+11,verify result: accepted-token KV + context carry
41,0,13,COMMIT,MTP_DRAFT,64,32817,4,49,0,loop continue
42,0,14,MTP_DRAFT,VERIFY,64,32817,,49,5.60116e+09,proposed 7-token block via MTP head
43,0,14,VERIFY,COMMIT,11296,32817,1,49,2.4085e+11,verify result: accepted-token KV + context carry
44,0,14,COMMIT,MTP_DRAFT,64,32818,1,50,0,loop continue
45,0,15,MTP_DRAFT,VERIFY,64,32818,,50,5.60118e+09,proposed 7-token block via MTP head
46,0,15,VERIFY,COMMIT,23712,32818,5,50,2.4085e+11,verify result: accepted-token KV + context carry
47,0,15,COMMIT,MTP_DRAFT,64,32823,5,55,0,loop continue
48,0,16,MTP_DRAFT,VERIFY,64,32823,,55,5.60127e+09,proposed 7-token block via MTP head
49,0,16,VERIFY,COMMIT,8192,32823,0,55,2.40854e+11,verify result: accepted-token KV + context carry
50,0,16,COMMIT,MTP_DRAFT,64,32823,0,55,0,loop continue
51,0,17,MTP_DRAFT,VERIFY,64,32823,,55,5.60127e+09,proposed 7-token block via MTP head
52,0,17,VERIFY,COMMIT,23712,32823,5,55,2.40854e+11,verify result: accepted-token KV + context carry
53,0,17,COMMIT,MTP_DRAFT,64,32828,5,60,0,loop continue
54,0,18,MTP_DRAFT,VERIFY,64,32828,,60,5.60135e+09,proposed 7-token block via MTP head
55,0,18,VERIFY,COMMIT,8192,32828,0,60,2.40858e+11,verify result: accepted-token KV + context carry
56,0,18,COMMIT,MTP_DRAFT,64,32828,0,60,0,loop continue
57,0,19,MTP_DRAFT,VERIFY,64,32828,,60,5.60135e+09,proposed 7-token block via MTP head
58,0,19,VERIFY,COMMIT,29920,32828,7,60,2.40858e+11,verify result: accepted-token KV + context carry
59,0,19,COMMIT,MTP_DRAFT,64,32835,7,67,0,loop continue
60,0,20,MTP_DRAFT,VERIFY,64,32835,,67,5.60147e+09,proposed 7-token block via MTP head
61,0,20,VERIFY,COMMIT,11296,32835,1,67,2.40863e+11,verify result: accepted-token KV + context carry
62,0,20,COMMIT,MTP_DRAFT,64,32836,1,68,0,loop continue
63,0,21,MTP_DRAFT,VERIFY,64,32836,,68,5.60149e+09,proposed 7-token block via MTP head
64,0,21,VERIFY,COMMIT,17504,32836,3,68,2.40864e+11,verify result: accepted-token KV + context carry
65,0,21,COMMIT,MTP_DRAFT,64,32839,3,71,0,loop continue
66,0,22,MTP_DRAFT,VERIFY,64,32839,,71,5.60154e+09,proposed 7-token block via MTP head
67,0,22,VERIFY,COMMIT,17504,32839,3,71,2.40866e+11,verify result: accepted-token KV + context carry
68,0,22,COMMIT,MTP_DRAFT,64,32842,3,74,0,loop continue
69,0,23,MTP_DRAFT,VERIFY,64,32842,,74,5.6016e+09,proposed 7-token block via MTP head
70,0,23,VERIFY,COMMIT,8192,32842,0,74,2.40868e+11,verify result: accepted-token KV + context carry
71,0,23,COMMIT,MTP_DRAFT,64,32842,0,74,0,loop continue
72,0,24,MTP_DRAFT,VERIFY,64,32842,,74,5.6016e+09,proposed 7-token block via MTP head
73,0,24,VERIFY,COMMIT,8192,32842,0,74,2.40868e+11,verify result: accepted-token KV + context carry
74,0,24,COMMIT,MTP_DRAFT,64,32842,0,74,0,loop continue
75,0,25,MTP_DRAFT,VERIFY,64,32842,,74,5.6016e+09,proposed 7-token block via MTP head
76,0,25,VERIFY,COMMIT,17504,32842,3,74,2.40868e+11,verify result: accepted-token KV + context carry
77,0,25,COMMIT,MTP_DRAFT,64,32845,3,77,0,loop continue
78,0,26,MTP_DRAFT,VERIFY,64,32845,,77,5.60165e+09,proposed 7-token block via MTP head
79,0,26,VERIFY,COMMIT,8192,32845,0,77,2.40871e+11,verify result: accepted-token KV + context carry
80,0,26,COMMIT,MTP_DRAFT,64,32845,0,77,0,loop continue
81,0,27,MTP_DRAFT,VERIFY,64,32845,,77,5.60165e+09,proposed 7-token block via MTP head
82,0,27,VERIFY,COMMIT,29920,32845,7,77,2.40871e+11,verify result: accepted-token KV + context carry
83,0,27,COMMIT,MTP_DRAFT,64,32852,7,84,0,loop continue
84,0,28,MTP_DRAFT,VERIFY,64,32852,,84,5.60177e+09,proposed 7-token block via MTP head
85,0,28,VERIFY,COMMIT,20608,32852,4,84,2.40876e+11,verify result: accepted-token KV + context carry
86,0,28,COMMIT,MTP_DRAFT,64,32856,4,88,0,loop continue
87,0,29,MTP_DRAFT,VERIFY,64,32856,,88,5.60184e+09,proposed 7-token block via MTP head
88,0,29,VERIFY,COMMIT,23712,32856,5,88,2.40879e+11,verify result: accepted-token KV + context carry
89,0,29,COMMIT,MTP_DRAFT,64,32861,5,93,0,loop continue
90,0,30,MTP_DRAFT,VERIFY,64,32861,,93,5.60192e+09,proposed 7-token block via MTP head
91,0,30,VERIFY,COMMIT,8192,32861,0,93,2.40882e+11,verify result: accepted-token KV + context carry
92,0,30,COMMIT,MTP_DRAFT,64,32861,0,93,0,loop continue
93,0,31,MTP_DRAFT,VERIFY,64,32861,,93,5.60192e+09,proposed 7-token block via MTP head
94,0,31,VERIFY,COMMIT,8192,32861,0,93,2.40882e+11,verify result: accepted-token KV + context carry
95,0,31,COMMIT,MTP_DRAFT,64,32861,0,93,0,loop continue
96,0,32,MTP_DRAFT,VERIFY,64,32861,,93,5.60192e+09,proposed 7-token block via MTP head
97,0,32,VERIFY,COMMIT,8192,32861,0,93,2.40882e+11,verify result: accepted-token KV + context carry
98,0,32,COMMIT,MTP_DRAFT,64,32861,0,93,0,loop continue
99,0,33,MTP_DRAFT,VERIFY,64,32861,,93,5.60192e+09,proposed 7-token block via MTP head
100,0,33,VERIFY,COMMIT,29920,32861,7,93,2.40882e+11,verify result: accepted-token KV + context carry
101,0,33,COMMIT,EXIT,0,32868,7,100,0,terminal condition (EOS / max length)
