event_id,request_id,iteration,src_task,dst_task,payload_bytes,L_context,k_accepted,cum_output_tokens,src_task_compute_flops,note
25,0,8,VERIFY,COMMIT,29920,32802,7,34,2.40838e+11,verify result: accepted-token KV + context carry
26,0,8,COMMIT,MTP_DRAFT,64,32809,7,41,0,loop continue
27,0,9,MTP_DRAFT,VERIFY,64,32809,,41,5.60102e+09,proposed 7-token block via MTP head
28,0,9,VERIFY,COMMIT,17504,32809,3,41,2.40844e+11,verify result: accepted-token KV + context carry
29,0,9,COMMIT,MTP_DRAFT,64,32812,3,44,0,loop continue
30,0,10,MTP_DRAFT,VERIFY,64,32812,,44,5.60108e+09,proposed 7-token block via MTP head
31,0,10,VERIFY,COMMIT,14400,32812,2,44,2.40846e+11,verify result: accepted-token KV + context carry
32,0,10,COMMIT,MTP_DRAFT,64,32814,2,46,0,loop continue
33,0,11,MTP_DRAFT,VERIFY,64,32814,,46,5.60111e+09,proposed 7-token block via MTP head
34,0,11,VERIFY,COMMIT,29920,32814,7,46,2.40847e+11,verify result: accepted-token KV + context carry
35,0,11,COMMIT,MTP_DRAFT,64,32821,7,53,0,loop continue
36,0,12,MTP_DRAFT,VERIFY,64,32821,,53,5.60123e+09,proposed 7-token block via MTP head
37,0,12,VERIFY,COMMIT,14400,32821,2,53,2.40853e+11,verify result: accepted-token KV + context carry
38,0,12,COMMIT,MTP_DRAFT,64,32823,2,55,0,loop continue
39,0,13,MTP_DRAFT,VERIFY,64,32823,,55,5.60127e+09,proposed 7-token block via MTP head
40,0,13,VERIFY,COMMIT,26816,32823,6,55,2.40854e+11,verify result: accepted-token KV + context carry
41,0,13,COMMIT,MTP_DRAFT,64,32829,6,61,0,loop continue
42,0,14,MTP_DRAFT,VERIFY,64,32829,,61,5.60137e+09,proposed 7-token block via MTP head
43,0,14,VERIFY,COMMIT,23712,32829,5,61,2.40859e+11,verify result: accepted-token KV + context carry
44,0,14,COMMIT,MTP_DRAFT,64,32834,5,66,0,loop continue
45,0,15,MTP_DRAFT,VERIFY,64,32834,,66,5.60146e+09,proposed 7-token block via MTP head
46,0,15,VERIFY,COMMIT,29920,32834,7,66,2.40862e+11,verify result: accepted-token KV + context carry
47,0,15,COMMIT,MTP_DRAFT,64,32841,7,73,0,loop continue
48,0,16,MTP_DRAFT,VERIFY,64,32841,,73,5.60158e+09,proposed 7-token block via MTP head
49,0,16,VERIFY,COMMIT,26816,32841,6,73,2.40868e+11,verify result: accepted-token KV + context carry
50,0,16,COMMIT,MTP_DRAFT,64,32847,6,79,0,loop continue
51,0,17,MTP_DRAFT,VERIFY,64,32847,,79,5.60168e+09,proposed 7-token block via MTP head
52,0,17,VERIFY,COMMIT,17504,32847,3,79,2.40872e+11,verify result: accepted-token KV + context carry
53,0,17,COMMIT,MTP_DRAFT,64,32850,3,82,0,loop continue
54,0,18,MTP_DRAFT,VERIFY,64,32850,,82,5.60173e+09,proposed 7-token block via MTP head
55,0,18,VERIFY,COMMIT,11296,32850,1,82,2.40874e+11,verify result: accepted-token KV + context carry
56,0,18,COMMIT,MTP_DRAFT,64,32851,1,83,0,loop continue
57,0,19,MTP_DRAFT,VERIFY,64,32851,,83,5.60175e+09,proposed 7-token block via MTP head
58,0,19,VERIFY,COMMIT,17504,32851,3,83,2.40875e+11,verify result: accepted-token KV + context carry
59,0,19,COMMIT,MTP_DRAFT,64,32854,3,86,0,loop continue
60,0,20,MTP_DRAFT,VERIFY,64,32854,,86,5.6018e+09,proposed 7-token block via MTP head
61,0,20,VERIFY,COMMIT,8192,32854,0,86,2.40877e+11,verify result: accepted-token KV + context carry
62,0,20,COMMIT,MTP_DRAFT,64,32854,0,86,0,loop continue
63,0,21,MTP_DRAFT,VERIFY,64,32854,,86,5.6018e+09,proposed 7-token block via MTP head
64,0,21,VERIFY,COMMIT,29920,32854,7,86,2.40877e+11,verify result: accepted-token KV + context carry
65,0,21,COMMIT,MTP_DRAFT,64,32861,7,93,0,loop continue
66,0,22,MTP_DRAFT,VERIFY,64,32861,,93,5.60192e+09,proposed 7-token block via MTP head
67,0,22,VERIFY,COMMIT,20608,32861,4,93,2.40882e+11,verify result: accepted-token KV + context carry
68,0,22,COMMIT,MTP_DRAFT,64,32865,4,97,0,loop continue
69,0,23,MTP_DRAFT,VERIFY,64,32865,,97,5.60199e+09,proposed 7-token block via MTP head
70,0,23,VERIFY,COMMIT,23712,32865,5,97,2.40885e+11,verify result: accepted-token KV + context carry
71,0,23,COMMIT,EXIT,0,32870,5,102,0,terminal condition (EOS / max length)
