event_id,request_id,iteration,src_task,dst_task,payload_bytes,L_context,k_accepted,cum_output_tokens,src_task_compute_flops,note
25,0,8,VERIFY,COMMIT,29920,32790,7,22,2.4083e+11,verify result: accepted-token KV + context carry
26,0,8,COMMIT,MTP_DRAFT,64,32797,7,29,0,loop continue
27,0,9,MTP_DRAFT,VERIFY,64,32797,,29,5.60082e+09,proposed 7-token block via MTP head
28,0,9,VERIFY,COMMIT,11296,32797,1,29,2.40835e+11,verify result: accepted-token KV + context carry
29,0,9,COMMIT,MTP_DRAFT,64,32798,1,30,0,loop continue
30,0,10,MTP_DRAFT,VERIFY,64,32798,,30,5.60083e+09,proposed 7-token block via MTP head
31,0,10,VERIFY,COMMIT,23712,32798,5,30,2.40835e+11,verify result: accepted-token KV + context carry
32,0,10,COMMIT,MTP_DRAFT,64,32803,5,35,0,loop continue
33,0,11,MTP_DRAFT,VERIFY,64,32803,,35,5.60092e+09,proposed 7-token block via MTP head
34,0,11,VERIFY,COMMIT,8192,32803,0,35,2.40839e+11,verify result: accepted-token KV + context carry
35,0,11,COMMIT,MTP_DRAFT,64,32803,0,35,0,loop continue
36,0,12,MTP_DRAFT,VERIFY,64,32803,,35,5.60092e+09,proposed 7-token block via MTP head
37,0,12,VERIFY,COMMIT,17504,32803,3,35,2.40839e+11,verify result: accepted-token KV + context carry
38,0,12,COMMIT,MTP_DRAFT,64,32806,3,38,0,loop continue
39,0,13,MTP_DRAFT,VERIFY,64,32806,,38,5.60097e+09,proposed 7-token block via MTP head
40,0,13,VERIFY,COMMIT,8192,32806,0,38,2.40841e+11,verify result: accepted-token KV + context carry
41,0,13,COMMIT,MTP_DRAFT,64,32806,0,38,0,loop continue
42,0,14,MTP_DRAFT,VERIFY,64,32806,,38,5.60097e+09,proposed 7-token block via MTP head
43,0,14,VERIFY,COMMIT,11296,32806,1,38,2.40841e+11,verify result: accepted-token KV + context carry
44,0,14,COMMIT,MTP_DRAFT,64,32807,1,39,0,loop continue
45,0,15,MTP_DRAFT,VERIFY,64,32807,,39,5.60099e+09,proposed 7-token block via MTP head
46,0,15,VERIFY,COMMIT,14400,32807,2,39,2.40842e+11,verify result: accepted-token KV + context carry
47,0,15,COMMIT,MTP_DRAFT,64,32809,2,41,0,loop continue
48,0,16,MTP_DRAFT,VERIFY,64,32809,,41,5.60102e+09,proposed 7-token block via MTP head
49,0,16,VERIFY,COMMIT,17504,32809,3,41,2.40844e+11,verify result: accepted-token KV + context carry
50,0,16,COMMIT,MTP_DRAFT,64,32812,3,44,0,loop continue
51,0,17,MTP_DRAFT,VERIFY,64,32812,,44,5.60108e+09,proposed 7-token block via MTP head
52,0,17,VERIFY,COMMIT,8192,32812,0,44,2.40846e+11,verify result: accepted-token KV + context carry
53,0,17,COMMIT,MTP_DRAFT,64,32812,0,44,0,loop continue
54,0,18,MTP_DRAFT,VERIFY,64,32812,,44,5.60108e+09,proposed 7-token block via MTP head
55,0,18,VERIFY,COMMIT,11296,32812,1,44,2.40846e+11,verify result: accepted-token KV + context carry
56,0,18,COMMIT,MTP_DRAFT,64,32813,1,45,0,loop continue
57,0,19,MTP_DRAFT,VERIFY,64,32813,,45,5.60109e+09,proposed 7-token block via MTP head
58,0,19,VERIFY,COMMIT,11296,32813,1,45,2.40847e+11,verify result: accepted-token KV + context carry
59,0,19,COMMIT,MTP_DRAFT,64,32814,1,46,0,loop continue
60,0,20,MTP_DRAFT,VERIFY,64,32814,,46,5.60111e+09,proposed 7-token block via MTP head
61,0,20,VERIFY,COMMIT,17504,32814,3,46,2.40847e+11,verify result: accepted-token KV + context carry
62,0,20,COMMIT,MTP_DRAFT,64,32817,3,49,0,loop continue
63,0,21,MTP_DRAFT,VERIFY,64,32817,,49,5.60116e+09,proposed 7-token block via MTP head
64,0,21,VERIFY,COMMIT,8192,32817,0,49,2.4085e+11,verify result: accepted-token KV + context carry
65,0,21,COMMIT,MTP_DRAFT,64,32817,0,49,0,loop continue
66,0,22,MTP_DRAFT,VERIFY,64,32817,,49,5.60116e+09,proposed 7-token block via MTP head
67,0,22,VERIFY,COMMIT,11296,32817,1,49,2.4085e+11,verify result: accepted-token KV + context carry
68,0,22,COMMIT,MTP_DRAFT,64,32818,1,50,0,loop continue
69,0,23,MTP_DRAFT,VERIFY,64,32818,,50,5.60118e+09,proposed 7-token block via MTP head
70,0,23,VERIFY,COMMIT,11296,32818,1,50,2.4085e+11,verify result: accepted-token KV + context carry
71,0,23,COMMIT,MTP_DRAFT,64,32819,1,51,0,loop continue
72,0,24,MTP_DRAFT,VERIFY,64,32819,,51,5.6012e+09,proposed 7-token block via MTP head
73,0,24,VERIFY,COMMIT,11296,32819,1,51,2.40851e+11,verify result: accepted-token KV + context carry
74,0,24,COMMIT,MTP_DRAFT,64,32820,1,52,0,loop continue
75,0,25,MTP_DRAFT,VERIFY,64,32820,,52,5.60121e+09,proposed 7-token block via MTP head
76,0,25,VERIFY,COMMIT,8192,32820,0,52,2.40852e+11,verify result: accepted-token KV + context carry
77,0,25,COMMIT,MTP_DRAFT,64,32820,0,52,0,loop continue
78,0,26,MTP_DRAFT,VERIFY,64,32820,,52,5.60121e+09,proposed 7-token block via MTP head
79,0,26,VERIFY,COMMIT,14400,32820,2,52,2.40852e+11,verify result: accepted-token KV + context carry
80,0,26,COMMIT,MTP_DRAFT,64,32822,2,54,0,loop continue
81,0,27,MTP_DRAFT,VERIFY,64,32822,,54,5.60125e+09,proposed 7-token block via MTP head
82,0,27,VERIFY,COMMIT,23712,32822,5,54,2.40853e+11,verify result: accepted-token KV + context carry
83,0,27,COMMIT,MTP_DRAFT,64,32827,5,59,0,loop continue
84,0,28,MTP_DRAFT,VERIFY,64,32827,,59,5.60134e+09,proposed 7-token block via MTP head
85,0,28,VERIFY,COMMIT,17504,32827,3,59,2.40857e+11,verify result: accepted-token KV + context carry
86,0,28,COMMIT,MTP_DRAFT,64,32830,3,62,0,loop continue
87,0,29,MTP_DRAFT,VERIFY,64,32830,,62,5.60139e+09,proposed 7-token block via MTP head
88,0,29,VERIFY,COMMIT,17504,32830,3,62,2.40859e+11,verify result: accepted-token KV + context carry
89,0,29,COMMIT,MTP_DRAFT,64,32833,3,65,0,loop continue
90,0,30,MTP_DRAFT,VERIFY,64,32833,,65,5.60144e+09,proposed 7-token block via MTP head
91,0,30,VERIFY,COMMIT,8192,32833,0,65,2.40862e+11,verify result: accepted-token KV + context carry
92,0,30,COMMIT,MTP_DRAFT,64,32833,0,65,0,loop continue
93,0,31,MTP_DRAFT,VERIFY,64,32833,,65,5.60144e+09,proposed 7-token block via MTP head
94,0,31,VERIFY,COMMIT,8192,32833,0,65,2.40862e+11,verify result: accepted-token KV + context carry
95,0,31,COMMIT,MTP_DRAFT,64,32833,0,65,0,loop continue
96,0,32,MTP_DRAFT,VERIFY,64,32833,,65,5.60144e+09,proposed 7-token block via MTP head
97,0,32,VERIFY,COMMIT,17504,32833,3,65,2.40862e+11,verify result: accepted-token KV + context carry
98,0,32,COMMIT,MTP_DRAFT,64,32836,3,68,0,loop continue
99,0,33,MTP_DRAFT,VERIFY,64,32836,,68,5.60149e+09,proposed 7-token block via MTP head
100,0,33,VERIFY,COMMIT,8192,32836,0,68,2.40864e+11,verify result: accepted-token KV + context carry
101,0,33,COMMIT,MTP_DRAFT,64,32836,0,68,0,loop continue
102,0,34,MTP_DRAFT,VERIFY,64,32836,,68,5.60149e+09,proposed 7-token block via MTP head
103,0,34,VERIFY,COMMIT,29920,32836,7,68,2.40864e+11,verify result: accepted-token KV + context carry
104,0,34,COMMIT,MTP_DRAFT,64,32843,7,75,0,loop continue
105,0,35,MTP_DRAFT,VERIFY,64,32843,,75,5.60161e+09,proposed 7-token block via MTP head
106,0,35,VERIFY,COMMIT,20608,32843,4,75,2.40869e+11,verify result: accepted-token KV + context carry
107,0,35,COMMIT,MTP_DRAFT,64,32847,4,79,0,loop continue
108,0,36,MTP_DRAFT,VERIFY,64,32847,,79,5.60168e+09,proposed 7-token block via MTP head
109,0,36,VERIFY,COMMIT,8192,32847,0,79,2.40872e+11,verify result: accepted-token KV + context carry
110,0,36,COMMIT,MTP_DRAFT,64,32847,0,79,0,loop continue
111,0,37,MTP_DRAFT,VERIFY,64,32847,,79,5.60168e+09,proposed 7-token block via MTP head
112,0,37,VERIFY,COMMIT,14400,32847,2,79,2.40872e+11,verify result: accepted-token KV + context carry
113,0,37,COMMIT,MTP_DRAFT,64,32849,2,81,0,loop continue
114,0,38,MTP_DRAFT,VERIFY,64,32849,,81,5.60172e+09,proposed 7-token block via MTP head
115,0,38,VERIFY,COMMIT,11296,32849,1,81,2.40873e+11,verify result: accepted-token KV + context carry
116,0,38,COMMIT,MTP_DRAFT,64,32850,1,82,0,loop continue
117,0,39,MTP_DRAFT,VERIFY,64,32850,,82,5.60173e+09,proposed 7-token block via MTP head
118,0,39,VERIFY,COMMIT,8192,32850,0,82,2.40874e+11,verify result: accepted-token KV + context carry
119,0,39,COMMIT,MTP_DRAFT,64,32850,0,82,0,loop continue
120,0,40,MTP_DRAFT,VERIFY,64,32850,,82,5.60173e+09,proposed 7-token block via MTP head
121,0,40,VERIFY,COMMIT,8192,32850,0,82,2.40874e+11,verify result: accepted-token KV + context carry
122,0,40,COMMIT,MTP_DRAFT,64,32850,0,82,0,loop continue
123,0,41,MTP_DRAFT,VERIFY,64,32850,,82,5.60173e+09,proposed 7-token block via MTP head
124,0,41,VERIFY,COMMIT,8192,32850,0,82,2.40874e+11,verify result: accepted-token KV + context carry
125,0,41,COMMIT,MTP_DRAFT,64,32850,0,82,0,loop continue
126,0,42,MTP_DRAFT,VERIFY,64,32850,,82,5.60173e+09,proposed 7-token block via MTP head
127,0,42,VERIFY,COMMIT,29920,32850,7,82,2.40874e+11,verify result: accepted-token KV + context carry
128,0,42,COMMIT,MTP_DRAFT,64,32857,7,89,0,loop continue
129,0,43,MTP_DRAFT,VERIFY,64,32857,,89,5.60186e+09,proposed 7-token block via MTP head
130,0,43,VERIFY,COMMIT,29920,32857,7,89,2.40879e+11,verify result: accepted-token KV + context carry
131,0,43,COMMIT,MTP_DRAFT,64,32864,7,96,0,loop continue
132,0,44,MTP_DRAFT,VERIFY,64,32864,,96,5.60198e+09,proposed 7-token block via MTP head
133,0,44,VERIFY,COMMIT,11296,32864,1,96,2.40885e+11,verify result: accepted-token KV + context carry
134,0,44,COMMIT,MTP_DRAFT,64,32865,1,97,0,loop continue
135,0,45,MTP_DRAFT,VERIFY,64,32865,,97,5.60199e+09,proposed 7-token block via MTP head
136,0,45,VERIFY,COMMIT,26816,32865,6,97,2.40885e+11,verify result: accepted-token KV + context carry
137,0,45,COMMIT,EXIT,0,32871,6,103,0,terminal condition (EOS / max length)
