event_id,request_id,iteration,src_task,dst_task,payload_bytes,L_context,k_accepted,cum_output_tokens,src_task_compute_flops,note
21,0,7,MTP_DRAFT,VERIFY,64,65554,,18,6.16874e+09,proposed 7-token block via MTP head
22,0,7,VERIFY,COMMIT,20608,65554,4,18,2.65255e+11,verify result: accepted-token KV + context carry
23,0,7,COMMIT,MTP_DRAFT,64,65558,4,22,0,loop continue
24,0,8,MTP_DRAFT,VERIFY,64,65558,,22,6.16881e+09,proposed 7-token block via MTP head
25,0,8,VERIFY,COMMIT,29920,65558,7,22,2.65258e+11,verify result: accepted-token KV + context carry
26,0,8,COMMIT,MTP_DRAFT,64,65565,7,29,0,loop continue
27,0,9,MTP_DRAFT,VERIFY,64,65565,,29,6.16893e+09,proposed 7-token block via MTP head
28,0,9,VERIFY,COMMIT,11296,65565,1,29,2.65264e+11,verify result: accepted-token KV + context carry
29,0,9,COMMIT,MTP_DRAFT,64,65566,1,30,0,loop continue
30,0,10,MTP_DRAFT,VERIFY,64,65566,,30,6.16894e+09,proposed 7-token block via MTP head
31,0,10,VERIFY,COMMIT,23712,65566,5,30,2.65264e+11,verify result: accepted-token KV + context carry
32,0,10,COMMIT,MTP_DRAFT,64,65571,5,35,0,loop continue
33,0,11,MTP_DRAFT,VERIFY,64,65571,,35,6.16903e+09,proposed 7-token block via MTP head
34,0,11,VERIFY,COMMIT,8192,65571,0,35,2.65268e+11,verify result: accepted-token KV + context carry
35,0,11,COMMIT,MTP_DRAFT,64,65571,0,35,0,loop continue
36,0,12,MTP_DRAFT,VERIFY,64,65571,,35,6.16903e+09,proposed 7-token block via MTP head
37,0,12,VERIFY,COMMIT,17504,65571,3,35,2.65268e+11,verify result: accepted-token KV + context carry
38,0,12,COMMIT,MTP_DRAFT,64,65574,3,38,0,loop continue
39,0,13,MTP_DRAFT,VERIFY,64,65574,,38,6.16908e+09,proposed 7-token block via MTP head
40,0,13,VERIFY,COMMIT,8192,65574,0,38,2.6527e+11,verify result: accepted-token KV + context carry
41,0,13,COMMIT,MTP_DRAFT,64,65574,0,38,0,loop continue
42,0,14,MTP_DRAFT,VERIFY,64,65574,,38,6.16908e+09,proposed 7-token block via MTP head
43,0,14,VERIFY,COMMIT,11296,65574,1,38,2.6527e+11,verify result: accepted-token KV + context carry
44,0,14,COMMIT,MTP_DRAFT,64,65575,1,39,0,loop continue
45,0,15,MTP_DRAFT,VERIFY,64,65575,,39,6.1691e+09,proposed 7-token block via MTP head
46,0,15,VERIFY,COMMIT,14400,65575,2,39,2.65271e+11,verify result: accepted-token KV + context carry
47,0,15,COMMIT,MTP_DRAFT,64,65577,2,41,0,loop continue
48,0,16,MTP_DRAFT,VERIFY,64,65577,,41,6.16914e+09,proposed 7-token block via MTP head
49,0,16,VERIFY,COMMIT,17504,65577,3,41,2.65272e+11,verify result: accepted-token KV + context carry
50,0,16,COMMIT,MTP_DRAFT,64,65580,3,44,0,loop continue
51,0,17,MTP_DRAFT,VERIFY,64,65580,,44,6.16919e+09,proposed 7-token block via MTP head
52,0,17,VERIFY,COMMIT,8192,65580,0,44,2.65275e+11,verify result: accepted-token KV + context carry
53,0,17,COMMIT,MTP_DRAFT,64,65580,0,44,0,loop continue
54,0,18,MTP_DRAFT,VERIFY,64,65580,,44,6.16919e+09,proposed 7-token block via MTP head
55,0,18,VERIFY,COMMIT,11296,65580,1,44,2.65275e+11,verify result: accepted-token KV + context carry
56,0,18,COMMIT,MTP_DRAFT,64,65581,1,45,0,loop continue
57,0,19,MTP_DRAFT,VERIFY,64,65581,,45,6.1692e+09,proposed 7-token block via MTP head
58,0,19,VERIFY,COMMIT,11296,65581,1,45,2.65275e+11,verify result: accepted-token KV + context carry
59,0,19,COMMIT,MTP_DRAFT,64,65582,1,46,0,loop continue
60,0,20,MTP_DRAFT,VERIFY,64,65582,,46,6.16922e+09,proposed 7-token block via MTP head
61,0,20,VERIFY,COMMIT,17504,65582,3,46,2.65276e+11,verify result: accepted-token KV + context carry
62,0,20,COMMIT,MTP_DRAFT,64,65585,3,49,0,loop continue
63,0,21,MTP_DRAFT,VERIFY,64,65585,,49,6.16927e+09,proposed 7-token block via MTP head
64,0,21,VERIFY,COMMIT,8192,65585,0,49,2.65278e+11,verify result: accepted-token KV + context carry
65,0,21,COMMIT,MTP_DRAFT,64,65585,0,49,0,loop continue
66,0,22,MTP_DRAFT,VERIFY,64,65585,,49,6.16927e+09,proposed 7-token block via MTP head
67,0,22,VERIFY,COMMIT,11296,65585,1,49,2.65278e+11,verify result: accepted-token KV + context carry
68,0,22,COMMIT,MTP_DRAFT,64,65586,1,50,0,loop continue
69,0,23,MTP_DRAFT,VERIFY,64,65586,,50,6.16929e+09,proposed 7-token block via MTP head
70,0,23,VERIFY,COMMIT,11296,65586,1,50,2.65279e+11,verify result: accepted-token KV + context carry
71,0,23,COMMIT,MTP_DRAFT,64,65587,1,51,0,loop continue
72,0,24,MTP_DRAFT,VERIFY,64,65587,,51,6.16931e+09,proposed 7-token block via MTP head
73,0,24,VERIFY,COMMIT,11296,65587,1,51,2.6528e+11,verify result: accepted-token KV + context carry
74,0,24,COMMIT,MTP_DRAFT,64,65588,1,52,0,loop continue
75,0,25,MTP_DRAFT,VERIFY,64,65588,,52,6.16933e+09,proposed 7-token block via MTP head
76,0,25,VERIFY,COMMIT,8192,65588,0,52,2.65281e+11,verify result: accepted-token KV + context carry
77,0,25,COMMIT,MTP_DRAFT,64,65588,0,52,0,loop continue
78,0,26,MTP_DRAFT,VERIFY,64,65588,,52,6.16933e+09,proposed 7-token block via MTP head
79,0,26,VERIFY,COMMIT,14400,65588,2,52,2.65281e+11,verify result: accepted-token KV + context carry
80,0,26,COMMIT,MTP_DRAFT,64,65590,2,54,0,loop continue
81,0,27,MTP_DRAFT,VERIFY,64,65590,,54,6.16936e+09,proposed 7-token block via MTP head
82,0,27,VERIFY,COMMIT,23712,65590,5,54,2.65282e+11,verify result: accepted-token KV + context carry
83,0,27,COMMIT,MTP_DRAFT,64,65595,5,59,0,loop continue
84,0,28,MTP_DRAFT,VERIFY,64,65595,,59,6.16945e+09,proposed 7-token block via MTP head
85,0,28,VERIFY,COMMIT,17504,65595,3,59,2.65286e+11,verify result: accepted-token KV + context carry
86,0,28,COMMIT,MTP_DRAFT,64,65598,3,62,0,loop continue
87,0,29,MTP_DRAFT,VERIFY,64,65598,,62,6.1695e+09,proposed 7-token block via MTP head
88,0,29,VERIFY,COMMIT,17504,65598,3,62,2.65288e+11,verify result: accepted-token KV + context carry
89,0,29,COMMIT,MTP_DRAFT,64,65601,3,65,0,loop continue
90,0,30,MTP_DRAFT,VERIFY,64,65601,,65,6.16955e+09,proposed 7-token block via MTP head
91,0,30,VERIFY,COMMIT,8192,65601,0,65,2.6529e+11,verify result: accepted-token KV + context carry
92,0,30,COMMIT,MTP_DRAFT,64,65601,0,65,0,loop continue
93,0,31,MTP_DRAFT,VERIFY,64,65601,,65,6.16955e+09,proposed 7-token block via MTP head
94,0,31,VERIFY,COMMIT,8192,65601,0,65,2.6529e+11,verify result: accepted-token KV + context carry
95,0,31,COMMIT,MTP_DRAFT,64,65601,0,65,0,loop continue
96,0,32,MTP_DRAFT,VERIFY,64,65601,,65,6.16955e+09,proposed 7-token block via MTP head
97,0,32,VERIFY,COMMIT,17504,65601,3,65,2.6529e+11,verify result: accepted-token KV + context carry
98,0,32,COMMIT,MTP_DRAFT,64,65604,3,68,0,loop continue
99,0,33,MTP_DRAFT,VERIFY,64,65604,,68,6.1696e+09,proposed 7-token block via MTP head
100,0,33,VERIFY,COMMIT,8192,65604,0,68,2.65293e+11,verify result: accepted-token KV + context carry
101,0,33,COMMIT,MTP_DRAFT,64,65604,0,68,0,loop continue
102,0,34,MTP_DRAFT,VERIFY,64,65604,,68,6.1696e+09,proposed 7-token block via MTP head
103,0,34,VERIFY,COMMIT,29920,65604,7,68,2.65293e+11,verify result: accepted-token KV + context carry
104,0,34,COMMIT,MTP_DRAFT,64,65611,7,75,0,loop continue
105,0,35,MTP_DRAFT,VERIFY,64,65611,,75,6.16972e+09,proposed 7-token block via MTP head
106,0,35,VERIFY,COMMIT,20608,65611,4,75,2.65298e+11,verify result: accepted-token KV + context carry
107,0,35,COMMIT,MTP_DRAFT,64,65615,4,79,0,loop continue
108,0,36,MTP_DRAFT,VERIFY,64,65615,,79,6.16979e+09,proposed 7-token block via MTP head
109,0,36,VERIFY,COMMIT,8192,65615,0,79,2.65301e+11,verify result: accepted-token KV + context carry
110,0,36,COMMIT,MTP_DRAFT,64,65615,0,79,0,loop continue
111,0,37,MTP_DRAFT,VERIFY,64,65615,,79,6.16979e+09,proposed 7-token block via MTP head
112,0,37,VERIFY,COMMIT,14400,65615,2,79,2.65301e+11,verify result: accepted-token KV + context carry
113,0,37,COMMIT,MTP_DRAFT,64,65617,2,81,0,loop continue
114,0,38,MTP_DRAFT,VERIFY,64,65617,,81,6.16983e+09,proposed 7-token block via MTP head
115,0,38,VERIFY,COMMIT,11296,65617,1,81,2.65302e+11,verify result: accepted-token KV + context carry
116,0,38,COMMIT,MTP_DRAFT,64,65618,1,82,0,loop continue
117,0,39,MTP_DRAFT,VERIFY,64,65618,,82,6.16985e+09,proposed 7-token block via MTP head
118,0,39,VERIFY,COMMIT,8192,65618,0,82,2.65303e+11,verify result: accepted-token KV + context carry
119,0,39,COMMIT,MTP_DRAFT,64,65618,0,82,0,loop continue
120,0,40,MTP_DRAFT,VERIFY,64,65618,,82,6.16985e+09,proposed 7-token block via MTP head
121,0,40,VERIFY,COMMIT,8192,65618,0,82,2.65303e+11,verify result: accepted-token KV + context carry
122,0,40,COMMIT,MTP_DRAFT,64,65618,0,82,0,loop continue
123,0,41,MTP_DRAFT,VERIFY,64,65618,,82,6.16985e+09,proposed 7-token block via MTP head
124,0,41,VERIFY,COMMIT,8192,65618,0,82,2.65303e+11,verify result: accepted-token KV + context carry
125,0,41,COMMIT,MTP_DRAFT,64,65618,0,82,0,loop continue
126,0,42,MTP_DRAFT,VERIFY,64,65618,,82,6.16985e+09,proposed 7-token block via MTP head
127,0,42,VERIFY,COMMIT,29920,65618,7,82,2.65303e+11,verify result: accepted-token KV + context carry
128,0,42,COMMIT,MTP_DRAFT,64,65625,7,89,0,loop continue
129,0,43,MTP_DRAFT,VERIFY,64,65625,,89,6.16997e+09,proposed 7-token block via MTP head
130,0,43,VERIFY,COMMIT,29920,65625,7,89,2.65308e+11,verify result: accepted-token KV + context carry
131,0,43,COMMIT,MTP_DRAFT,64,65632,7,96,0,loop continue
132,0,44,MTP_DRAFT,VERIFY,64,65632,,96,6.17009e+09,proposed 7-token block via MTP head
133,0,44,VERIFY,COMMIT,11296,65632,1,96,2.65314e+11,verify result: accepted-token KV + context carry
134,0,44,COMMIT,MTP_DRAFT,64,65633,1,97,0,loop continue
135,0,45,MTP_DRAFT,VERIFY,64,65633,,97,6.17011e+09,proposed 7-token block via MTP head
136,0,45,VERIFY,COMMIT,26816,65633,6,97,2.65314e+11,verify result: accepted-token KV + context carry
137,0,45,COMMIT,EXIT,0,65639,6,103,0,terminal condition (EOS / max length)
